UUID,Price,Quantity,Date
1c9d736b-fbbe-4b84-9875-1cb7468350a5,44,23,Sun Jul 17 2022
b9e4b3ff-caef-4489-bb20-5e095ab71d96,3,23,Sun Sep 25 2022
e4704976-d5d3-4b58-a115-f880dd22b550,13,32,Thu Jan 11 2024
80648953-695e-4c8c-b356-2019ef4d9058,3,39,Sat Dec 17 2022
e7022042-75b1-4e92-ad2f-86d6c1f56620,11,9,Tue Jul 05 2022
5614ede1-8670-41aa-8191-6c9d7ab6dce5,35,1,Thu Jun 16 2022
725f421e-e80e-41f1-a07e-078dd859767e,74,38,Sat Jul 23 2022
d1ffad87-62ab-42f9-b10f-7300265dacea,81,13,Tue Nov 28 2023
09e6b3b5-7185-4c7f-a8c1-8729b36ac1b7,45,20,Sun Jul 09 2023
41b66edf-23c1-4959-90c3-b9e5bffc8e1f,23,42,Thu May 05 2022
6261bc20-8254-4038-bcc9-6d6f1f28cb57,92,15,Sat Jul 30 2022
230919e5-c03b-433b-af84-d78be91d7775,22,11,Sun Oct 29 2023
8a24221c-5199-4c36-b54c-2c39162526cf,94,17,Sat Nov 04 2023
a382cede-a8ca-4e29-beae-f5fd00c894c0,7,11,Sun Oct 23 2022
e8ef5d3e-b10b-4aa7-8c6f-d403e6a827f4,58,24,Mon Aug 14 2023
d487c577-764f-4ebc-b00f-4c9609bb371d,16,5,Sun May 28 2023
4a31b181-eea7-4859-8e10-20fb455c9ac5,53,5,Sat Dec 10 2022
2dc2fe3f-1691-4c8f-8a7b-dbe76b36103a,38,26,Thu May 05 2022
88dfea38-502b-4716-97ed-94803b4e4f23,90,20,Mon Feb 12 2024
ef33f83d-63e9-4bc8-bfee-b7034fde07ad,77,41,Wed Apr 19 2023
349d6d59-beee-4f32-a5e7-6d3ee738a355,43,4,Wed Aug 16 2023
cd2bc7e9-46db-4acc-9410-d92274981b57,97,39,Thu Mar 16 2023
f4502f0e-2601-4bff-81d5-086461f65f13,76,43,Tue Jul 18 2023
c84303d3-55cb-49f9-99d4-6f0a997519e8,77,8,Wed Apr 20 2022
423bad34-377d-4d1c-bf9c-7aea2e0f6057,68,39,Wed Jul 06 2022
7c0b879f-c905-41d0-b055-d86d94c8b1c5,70,31,Sat Feb 25 2023
3ec7ceca-35ae-40c8-bd17-6af29fb87ecb,85,32,Mon Feb 05 2024
75f4b314-8d72-40e4-b97f-bcf284b32fe0,1,1,Sun Mar 24 2024
f8d346ce-6364-4037-9653-a8a71485e25b,39,6,Thu Nov 24 2022
6fd8e150-9e08-4ffa-b8a1-70692364045d,4,12,Tue Oct 31 2023
a5d30c37-4339-43a1-85ed-6e4e26a08fb8,10,14,Sat Nov 26 2022
81f864dc-9611-404b-bc64-b6e8425f0e82,98,4,Mon Jul 04 2022
c8dcb4c8-49be-433f-a4e2-d34752977576,18,16,Sat Jun 24 2023
e75c8e03-f160-4fe7-baa4-7dde1a0b1b73,82,42,Fri Apr 28 2023
d513a576-cd8e-454e-a881-939c1130f3e1,40,49,Mon Mar 04 2024
c8c358af-269a-4f35-a227-9156497ef9c6,40,49,Thu Dec 22 2022
e73f5aff-201b-462b-9f1d-88e7882019f8,84,39,Wed Mar 20 2024
8f416624-4a1d-4019-a49c-990fc5741a55,28,42,Fri Nov 11 2022
d1eb8ebc-cd18-40b3-ad5e-b00576b8d065,9,41,Sun May 28 2023
85d3f61b-52fd-4064-8546-84c87f0fbd22,58,15,Wed Oct 26 2022
d70e40ea-fa16-442c-b7ee-fa313caaa25b,35,17,Thu Feb 22 2024
700391b3-ac2f-4c6d-8599-9af05b689816,46,18,Thu Aug 31 2023
bac0375f-952a-40e6-a5bf-a6c5e1a16911,38,9,Sun Mar 05 2023
63641fb2-7c93-4b49-a2f3-42716799436a,93,37,Sat May 21 2022
cfc79399-42f8-4210-bf00-22dd275522ab,31,12,Wed Sep 27 2023
fbdbe9e7-0ab1-4239-aa68-412c918f7a4e,15,25,Fri Aug 12 2022
fa0423d7-cb24-49b3-a5b4-0571a5d433b8,38,6,Tue Jan 02 2024
071a96e6-49dd-4729-b4da-d1fe89ee7a99,75,34,Sat May 14 2022
3ba79f0f-eb12-4905-8459-c069008f7073,45,2,Sun Apr 24 2022
287220f0-318f-4ecd-af21-746643951156,93,49,Sun Nov 26 2023
8838877e-58a9-48f0-90bb-bd4c6b444b54,12,2,Sat Jan 27 2024
90cd9338-761d-4182-a55f-61a8d1adb50e,25,47,Wed Feb 28 2024
8ba57881-efcf-4a27-b9b5-fa6584f8fd28,30,6,Wed Jan 17 2024
d0b6cdff-1750-4b87-9246-e03648eabbe6,80,35,Tue May 16 2023
84566a2e-d675-463f-b08d-94bbe9cd6504,85,48,Fri May 27 2022
9312bcbe-b329-4a4c-bcd5-8bb976e9ba64,5,28,Thu May 04 2023
f30169c6-5d85-43b2-8322-da6de7c1ad9d,7,15,Thu Feb 15 2024
8cad5b35-06cc-4a70-a0ac-c48d782e71d2,55,42,Thu Sep 22 2022
6ba989ff-e7a2-4a93-94e1-ce88ff4b4630,8,7,Thu Aug 25 2022
724f0ec6-d51f-4b72-84da-3727c86024f3,20,3,Mon Jun 13 2022
c67e3b35-5a71-4a58-84c4-75d1cb445a8c,57,14,Sat Sep 09 2023
821cf877-20c8-48ad-bc57-7eff21d41ae4,47,1,Wed Nov 02 2022
65866e53-f2ee-4b5f-a993-a918e460c039,2,11,Thu Sep 29 2022
d7710c28-3e06-47e0-ad54-794e5b9d7c51,3,18,Sun Jul 03 2022
6a7834de-c2ee-44bc-8ef5-613484fc189b,16,2,Sat Sep 16 2023
449e8af2-44f9-4700-beef-8a01f186cf34,22,17,Fri Jun 10 2022
eca31a8b-f2f9-4a72-8d7c-2b91392aa8d8,50,18,Sat Jan 06 2024
9fab996d-bec2-4a91-a0b7-96d295f682da,99,9,Sat May 13 2023
f5a7e294-9f53-486c-ab1d-e8bf773638d4,15,3,Fri Jul 29 2022
d6e285a7-aab3-46b0-8928-a522685db346,3,50,Mon Apr 04 2022
863321d7-c198-4891-9cd1-e6d2ace4f879,14,14,Sun May 15 2022
81d4c940-05b2-45b3-9b96-8b704c321938,97,4,Fri Dec 23 2022
3c34f12d-d6d7-48e2-a734-bab5bca4acbe,71,43,Tue Sep 27 2022
329db693-8f8a-45cb-8457-7adace8f01f5,97,47,Thu Nov 09 2023
ccef1008-3ca2-4557-aad1-b9803dac99d7,44,9,Mon Sep 11 2023
7c9dcbeb-e361-4f62-9bb6-08140f8ca932,18,45,Sat Mar 23 2024
3d537370-5371-4fb0-8bac-59fe8aadeff0,24,13,Wed Oct 25 2023
764ecdff-586e-48e3-9fe1-f5b7435490d7,29,33,Sat Jun 18 2022
1d215580-a232-476a-961c-3394c23b1b84,35,13,Mon Nov 20 2023
2b8abb87-fa02-44e2-a8f6-d0281acda826,23,3,Tue Jul 25 2023
05528057-77ca-4872-b711-64766bda9af1,6,21,Sat Mar 09 2024
fe2da2f1-0599-4f10-b46c-6a844fdc1a75,50,14,Sun Jul 02 2023
7399942f-47b1-4312-bce5-168cd83e9991,10,24,Sat Dec 03 2022
6b06c57e-fa26-42b8-a90b-0e98cb43fff2,92,16,Wed Aug 23 2023
967dfc18-67a1-4376-ba9a-34873bfe3bb2,81,20,Thu Sep 22 2022
dd0b2313-45b3-45fb-9611-d0abce4a226e,30,9,Sun Jun 18 2023
d439cd7f-43e1-4a4b-a8b0-f353cc224fa5,74,11,Mon Jan 30 2023
a37c482d-a719-4259-aa66-0ea00b93ce9d,69,35,Mon May 30 2022
444363b6-54cc-4db8-a8f8-bfc3fc90952e,2,19,Wed Nov 23 2022
9631aeb4-1219-4dee-8277-acb5e965b730,98,31,Thu Jan 18 2024
71236f7b-c157-4157-856d-6f352a73e360,11,9,Sun Dec 24 2023
bd0055ae-37d7-4536-92c6-4300da465f45,77,39,Thu Nov 16 2023
ae900f19-dc2c-414a-95e2-9a9c91d560c6,39,26,Sun Nov 19 2023
1409f1c3-e987-44a5-af9e-61f673976b93,37,1,Tue Oct 24 2023
6b14b64b-8273-48df-9b31-0491ebe6428c,94,30,Thu Mar 23 2023
960e72cc-ae4a-473e-9660-a40a6647f8e1,74,7,Fri Oct 13 2023
01926567-fc8b-4b97-926b-1daf69fb587f,63,50,Tue May 09 2023
2f5c3c0f-cad3-450c-be31-ea664711d5e7,62,32,Fri Jun 30 2023
e536da32-3eb1-4175-9570-913721cd63d2,2,15,Tue Feb 06 2024
57b5b196-b05a-4d54-8321-a6d3c6b31a2a,9,5,Fri Oct 28 2022
fe98afab-6787-4f1a-b0e8-85158d2b33b0,74,11,Tue Feb 21 2023
81aa9651-f71f-4b0e-a38a-9f9abfd53d98,44,10,Fri Feb 10 2023
43a7f040-edb9-4d99-9ec2-652487953dd9,84,42,Mon Jun 26 2023
90426a39-bc67-42e7-916d-6fc43521d134,11,17,Mon Aug 28 2023
e69e51ce-baf1-45b9-9ac2-2e3fb8dbafba,55,42,Wed Aug 10 2022
2130b929-5f07-4b3f-8012-55fe2ee79578,30,3,Mon Oct 03 2022
6ffa4020-6b7b-4b2c-b244-099b8dcaf58c,63,36,Thu Jun 16 2022
28ff8bd9-15a6-4039-9228-2708f10427e5,72,40,Sun May 14 2023
3e70136a-a121-4557-bba7-5456e576b93e,76,26,Thu Mar 28 2024
251bdaee-0b4c-43bc-8903-a14fe9e82efd,99,43,Tue Jan 10 2023
5aae06bd-cf8d-4048-849c-85c0d1e8bc75,75,36,Sun Aug 20 2023
cdebab25-10f8-4c08-a0d8-2416f16f1f82,72,9,Thu Apr 20 2023
edaaf948-297b-47c5-a08d-0957eb3d6942,41,7,Sat Feb 24 2024
0cfd76f1-9d04-4d28-b385-f7e5fa036b8d,22,40,Tue May 02 2023
82d1c302-b33a-40fb-87b9-62bec2876978,11,12,Wed Apr 20 2022
7a4c472e-3e1f-4b60-92f8-5b16264f12ef,30,33,Mon Sep 25 2023
d6671c92-11d4-4440-b69c-4ba205101e0d,66,23,Fri May 06 2022
e8846323-fccd-4d6d-a13f-7a610cf92218,92,12,Sat Feb 24 2024
b0fccf25-116f-4a13-bb35-b353f835e609,67,46,Sat Jul 23 2022
349cc91f-9403-4a4c-99ef-7d3d90dcfa7e,65,45,Fri Apr 08 2022
68c2a6a2-703e-4879-9de4-acf524b03c0d,31,49,Sat Dec 10 2022
89fd9f75-a3c9-44ad-a40d-2a525e72f557,95,10,Fri May 19 2023
1d6bb643-c0ee-4a03-93bc-3d37aefc62b6,97,32,Thu May 05 2022
d371c15a-65e6-4195-adcb-303cf8a698ab,28,1,Mon Jun 12 2023
c0979a21-f706-4d18-a725-4a27fd55cf19,21,6,Thu Dec 14 2023
05132e25-abdd-4e96-aab4-96d46ad77014,32,41,Wed Jul 06 2022
55830aa0-662e-48b5-b426-9b738ce1de91,7,8,Fri Jan 06 2023
df0dc030-fdfa-4553-a5c4-225a679316a5,89,30,Mon Nov 14 2022
a81e810d-8c29-4a52-a9c4-f2b785953f1a,48,48,Fri Dec 16 2022
9c48d6aa-de8e-4126-a87c-71f55e4f04a3,6,21,Mon May 08 2023
5f436791-f213-4559-aca8-21de3c73ff15,67,26,Fri Jan 06 2023
7f33681b-13de-48e4-9362-c4205052a3f3,44,14,Tue Apr 26 2022
76a99d63-b129-46c4-a4c9-afe4230a528a,48,36,Mon Nov 21 2022
c7657add-7b4b-40f1-9ad1-9e65fbefa52f,6,33,Wed Nov 23 2022
a4ebb7e8-2751-46df-acfd-48dd9d300f6d,10,48,Tue May 09 2023
1b98fe13-dfba-4c56-b115-0841f40b3e48,5,41,Sat Oct 28 2023
550903c9-2d16-4510-97b6-23989359b439,58,39,Sat May 07 2022
2a22be40-0b79-4ea2-b532-5e633cfe82b0,87,49,Thu Sep 08 2022
04627bbc-9560-4635-aa1d-7815c8570119,98,17,Sun Nov 26 2023
35ff1faf-7a56-405e-8880-a47d6672fb2b,6,17,Sun Jul 16 2023
c8b8a4ef-5885-46ab-a23f-694e4a8d966e,69,38,Sun May 22 2022
c4e6aceb-b690-41f3-92d3-e1fbb34988a4,32,37,Wed Nov 02 2022
45b5072a-22a8-44b0-87c3-0f50a1918661,61,35,Mon Nov 07 2022
7dc36ce8-c9a1-496c-a2e7-7e45dcd37cd5,67,28,Mon Sep 25 2023
d0499af0-9e01-4d54-a394-3552aa7cda18,31,16,Tue Aug 15 2023
ec0fda77-82b2-40e2-a22f-4e5f9c4d466e,100,25,Thu Dec 22 2022
556d58e7-d1a7-4e8f-afd6-93e7053ca55d,55,34,Wed Aug 30 2023
f685824c-e4fc-4951-828d-aad1f5c99648,47,5,Sat Oct 08 2022
a94f87ac-633b-4992-bdd2-ca074878499b,56,22,Sat Jul 02 2022
2aadf770-21cb-4ae4-802e-a6b97060f3be,98,20,Tue Dec 13 2022
ecd10d8c-2884-4346-8818-ba480c269a4e,42,23,Thu May 11 2023
84ce9b23-8565-47a4-a8d7-171508adc97f,50,47,Tue Jan 17 2023
0b2396c2-60f1-4391-b485-48eed8b8372a,60,7,Mon Feb 20 2023
b20d6ada-bdc4-420d-97a4-7dcf463518fd,98,28,Fri Jan 27 2023
6bb8d832-a8c0-4d47-94e0-dfa94a131632,31,43,Sat Nov 04 2023
6bfae0ee-1915-499c-b3fa-b65baef85034,27,6,Fri Dec 08 2023
8d874c00-8b05-438e-8416-94d4521aacb9,54,31,Thu Nov 17 2022
56bbb6d5-282f-4aad-b06b-b9a4b3002f0d,35,18,Sun Aug 27 2023
176a6436-b7b1-412e-848b-cfdf922e9e06,15,19,Sun Aug 06 2023
dfd0d153-093d-4ae3-acf5-61acc94f800d,47,50,Sat Dec 16 2023
897dac35-6ef8-422d-8b57-d8e67f06e821,4,19,Sat Dec 24 2022
d97d2848-1372-413b-a80b-d23cac3e5d32,31,47,Thu Dec 29 2022
d208ae62-896e-4689-977b-425a08d05132,11,17,Thu Mar 02 2023
b099c36b-5ee4-4ab8-b34f-665d1c1c9e01,45,17,Mon Jan 08 2024
ad327e9f-acc9-4b50-b8f3-38154b02654e,41,44,Sun Oct 22 2023
3db945d8-d653-4217-a38d-1d56a2a6b120,99,23,Wed Jul 05 2023
adc8b14f-6229-4dcc-b280-5b7a49eaa5e3,53,13,Sat Jul 02 2022
214d2a7e-566c-4029-8e84-4b002417ee78,63,19,Sat Jun 25 2022
7c451c29-7b90-4504-8e48-f2c62dedc195,33,15,Mon Jun 19 2023
c796495a-010f-48bd-896c-86b0bf39b74b,60,36,Fri Nov 04 2022
1b7cb594-d49b-4003-bf93-d9eb6898f133,36,44,Sat Apr 16 2022
b79cf467-e6a2-4637-b988-2c465e7c1647,62,4,Tue Apr 12 2022
2c3b7cf1-e10c-4d21-9f5a-fc22427ad419,30,33,Thu Sep 01 2022
69463cc4-cdf1-472c-9f9e-65ffba10fe2e,44,10,Wed Sep 13 2023
80a9d976-c60a-4870-9582-df239b9fbedc,63,6,Tue Sep 19 2023
1e81413f-41eb-4373-ab28-6b9b98211043,51,6,Mon Mar 18 2024
da33497b-f068-4d63-8050-bd94e621bc83,97,26,Thu May 05 2022
8946d88e-c779-469b-8e7a-7b9a00595581,44,22,Tue Dec 05 2023
aeab4347-b6f4-48de-902c-29f8d956e84d,3,40,Mon Jan 02 2023
5a4fedb5-c0ac-4fdb-bde1-f8458d670fcc,7,50,Wed Mar 08 2023
87fbebf3-01c3-4ca4-a8b2-2636f6f876a6,86,44,Fri Jan 19 2024
593c0d7f-f547-4053-b552-c8f2ac6876f8,10,36,Wed Oct 26 2022
0dc861e5-ac28-4ca9-9d6d-7506e54eef99,21,47,Wed May 18 2022
54ae922f-8166-4a22-a4a3-cee2f1451556,64,25,Tue Jul 25 2023
8fbb0447-e67c-40e5-8fae-6e7fafa312cd,100,37,Sat Nov 26 2022
c0b9e09b-487c-4ecf-a8cc-ce929d787fb2,79,48,Tue Jun 14 2022
d9e0a5c3-edfb-4257-b38d-1341b6a8939e,18,13,Tue Jun 13 2023
6aa9dcc8-64b8-4463-b2ca-e04176a09793,77,33,Wed May 24 2023
a69c95f9-b442-4b96-9172-ef034b761508,40,26,Mon Jan 01 2024
08c6c2a0-5fb9-4d51-b326-5eb538dcb5ac,71,24,Fri Jan 13 2023
d5dddfb2-53be-4d04-8fd0-f8d473fa0d9f,52,35,Wed May 25 2022
509b52e1-1379-4766-804d-533e3f4405c4,20,40,Fri Sep 15 2023
e031d314-b064-4587-a84a-2f9c744ab5c5,53,49,Sat Sep 16 2023
89c06266-3e80-4bd0-95e6-44c5c0874530,68,44,Tue Jun 21 2022
b4c4cef9-03d0-4989-a49e-175183da61ab,33,49,Mon Oct 24 2022
f9c30e0e-44a9-4ec8-b48e-32c4964f61be,64,33,Sat Apr 29 2023
89b0fd9d-068a-4ee2-b805-7119664c507a,64,4,Fri Nov 11 2022
6aceb6fe-f45c-4c30-9333-69366169f606,19,18,Fri Nov 04 2022
9ea856c0-dff5-4f10-a716-960ef422eff4,29,16,Fri Jan 13 2023
abcb8625-2b52-4097-9998-e3a2bb3e50fd,91,47,Fri Sep 02 2022
cd9cf0b0-a1eb-42a2-a653-ec1619c6f31d,8,22,Sat Apr 02 2022
ff431f5d-b801-4479-bc48-8bb90fdf13a7,99,9,Mon Aug 22 2022
0f1de4d8-8f3d-4148-9a91-15ccc89ca3f2,32,41,Thu Nov 30 2023
32ca528c-563e-4bab-b457-2e3f58ba5b4d,23,41,Mon Apr 18 2022
0531051b-162c-47e4-9fc3-4eb390b34685,30,12,Wed Jan 11 2023
0de1fde3-7b02-4052-b52e-507e932ca6d6,13,24,Tue Apr 18 2023
0093dd9b-bfde-444e-94a9-4141a2966a27,54,39,Mon Aug 01 2022
1505ca97-247e-494d-b88b-613f7707fb4d,49,31,Thu Feb 02 2023
d1e781d3-0eeb-4596-a58e-394eaf1d56e7,6,4,Thu Aug 03 2023
2d6df090-02af-4b62-978d-2e953c7d8c27,83,48,Sat Feb 18 2023
6d9dca6c-cf0d-4be9-88f0-070e5d6dda45,32,46,Wed Apr 13 2022
3e0a83dc-cd63-4b73-a59b-0e612f794fea,74,35,Tue Jan 02 2024
9770e278-2b1a-4b2d-978f-b8ce563d1c13,38,15,Fri Sep 29 2023
7645a37c-b4a4-4c9d-b8fa-775b6c5b3572,45,35,Thu Dec 14 2023
e0fcab4f-6ab4-4a3c-b577-b5b49ae9ef4d,20,33,Tue Sep 12 2023
6d7f42f4-927b-40aa-8213-6a8a2e49d062,39,7,Mon Jul 03 2023
336dd5c9-541a-4e30-8c91-92183ae78f0c,92,28,Wed Nov 22 2023
1ac0cbad-994a-41d0-80fe-38bb10e17b8b,43,20,Sat Sep 16 2023
01fb4bdd-e79f-4ab6-b5ce-d5a376ac3b82,30,34,Fri May 12 2023
f0b4ba3a-e815-40a3-98fe-43be635885bc,76,4,Wed Jan 10 2024
1c1ad1a8-e3f5-4282-b65e-ab905d66c763,67,50,Mon Jun 26 2023
e65851c2-4f73-4e55-953c-9bfa8c891311,94,34,Sun Feb 05 2023
8931f3a5-a79a-4584-ba82-75453d838f0f,68,48,Thu May 11 2023
f69f84ee-5ac8-4b46-9401-00b7a1ce43c4,79,31,Thu Sep 07 2023
77f335af-7073-49ca-89c1-4e094c02fa6f,13,39,Wed Sep 21 2022
8aeffdf3-9f77-41f8-95fc-adc962e0f5d7,63,31,Sun Sep 18 2022
724ab626-9162-420e-a560-3471fc75501e,42,26,Thu Aug 04 2022
9471d58a-a98d-471d-9219-2541a7a0cb30,80,46,Sat Feb 04 2023
5101cc1d-2184-4eb9-863a-7fd1ebe00ef7,100,42,Sun Mar 05 2023
55ed42e0-f9ae-4f4b-9663-c9e08d95c3e8,90,19,Sun Jul 03 2022
36edbd43-319d-49a6-afd5-6254b681014a,75,37,Mon Jul 24 2023
57af3941-f2ad-4748-96e3-78693ef61bcc,7,1,Wed Dec 13 2023
fc509360-15ff-443f-8523-87cfa16afc19,58,35,Fri Oct 20 2023
babe0f2b-76e1-4209-9316-e4b0678c6186,74,20,Fri Jul 07 2023
9d3ceeee-c8a3-4142-96f4-1b8afea3e3e7,55,37,Tue Jun 14 2022
b2aaddeb-9b78-4cff-8b7c-1c565989c9c1,100,48,Mon Aug 28 2023
890e2104-e053-422e-ad62-8550749acc2d,86,18,Sat Mar 18 2023
746011b0-a372-4a7b-95f7-9741840f7195,4,2,Sat Apr 30 2022
320e9dc6-89c7-4f6f-8ac8-a8a0d9491c4c,62,19,Sat Aug 26 2023
12c7e730-649a-4021-9d05-6cebce2b3c55,83,40,Mon May 22 2023
1e2accd4-2d55-4140-afa2-a4a194768a6a,52,23,Sat Nov 19 2022
563e424a-f7ac-47ad-aecd-56df59e7bf9d,66,19,Wed Apr 26 2023
09a426df-3abc-49f8-937d-f042517355fe,75,34,Mon Aug 15 2022
3b183c40-b68a-43be-a832-b43a078bad4f,12,35,Tue Aug 23 2022
aa05d3ae-56f4-45af-a3b2-8921d0d0a1eb,69,19,Sat Feb 24 2024
4698e4e8-a376-4075-8252-093b8aa29146,44,25,Fri Sep 16 2022
1495c5cb-798a-48bc-bc10-7c5dfab70f8e,88,43,Sun Jul 02 2023
1cc512fa-4912-45de-82ef-a435b5c32dca,58,31,Wed Apr 05 2023
91c8c26e-d75c-46c5-8119-242c5796c7fc,79,12,Wed Dec 06 2023
e1dda4c8-a5d9-45c2-997d-e13dbb3a5454,97,19,Fri Dec 15 2023
5676f365-3edb-487a-b97f-cb11c94f54b8,44,37,Thu Mar 28 2024
08ceb99a-ff47-46f2-ae91-3a0a92c56d13,1,22,Wed Jul 26 2023
56302f74-be53-4082-b74f-da6e6dee8466,77,29,Sun Jan 15 2023
d6edd360-1977-431c-aa40-4a531ddc187b,87,49,Sat Jun 25 2022
fc47e053-0b72-48dc-b131-94fac80768d2,52,45,Thu Jun 30 2022
0b1f8120-96e4-4609-a226-eae619637d3d,81,6,Sun Apr 24 2022
498a4f20-3f6f-47ee-8de7-16c86b9c965e,100,34,Thu Sep 28 2023
c6158121-69d0-403f-97ec-d90424e40a52,6,35,Fri Apr 08 2022
6ea3a054-b3b8-402c-a453-e0af4f7af811,35,2,Tue Dec 13 2022
e5b289a3-1d78-4adc-9f4f-9070f6e25b7e,40,7,Thu Dec 21 2023
a93e8661-5287-488f-8255-810aa350c9c2,68,27,Mon Jul 10 2023
daa9c3c1-8785-4d09-8103-498f968c9c74,67,28,Sat Dec 10 2022
820e343b-482c-4276-9427-604eeb6db9d1,46,21,Sat Mar 04 2023
4425c517-4ead-49bb-b99b-0f3c911f0de9,94,19,Thu Dec 07 2023
bee73333-186f-42f0-895d-51b32c16c1ff,75,32,Tue Mar 12 2024
d904b874-6a63-4638-bbc1-6500375217fb,85,33,Sat Dec 30 2023
03f1dc95-4916-48db-9f33-0e69c847d38c,56,25,Tue Dec 05 2023
405039bf-ecf4-4842-bdc0-07304b2deca3,45,37,Tue Dec 19 2023
74712012-236a-4e22-ab3e-53066c59a976,82,11,Sat Mar 25 2023
44e35a16-9ba2-497a-8087-e2acd06a1f20,60,2,Sat Aug 13 2022
21dda869-375a-4e3c-9044-02c286ffe9a9,9,32,Sun Apr 03 2022
f53be29d-a4c1-4e8b-bb47-fa00ef32d2e7,11,47,Fri Apr 08 2022
0ccae8a2-dd35-4742-90af-411c6b664451,11,5,Mon Feb 12 2024
60aac27a-4b72-438e-b837-2fec68a1f335,26,16,Fri Mar 31 2023
84152aa7-98cb-4892-9b9b-8d46faa0647e,77,50,Tue Feb 21 2023
89b4f1ec-9f49-447d-89fe-d732793c265e,57,2,Fri Oct 13 2023
26c23334-5e9d-43dc-8535-18ebf6f2c784,14,1,Wed Jan 10 2024
584e0b31-ea16-4a5c-adb2-00c097f7246c,93,50,Sun Feb 25 2024
ef108b06-c36b-4850-b773-4d00755afd31,69,45,Mon Jan 23 2023
7cbc2ddf-9986-419e-84b1-e4e3507d61cf,50,50,Mon Jul 31 2023
61782fb3-9b34-4a89-9ef6-e0c189476bdd,6,20,Wed Jan 11 2023
de399123-7469-4a24-af63-2f95094a6bf0,67,10,Sat Oct 08 2022
d1176f57-6d7b-4223-96b8-dcc336c4d36d,33,27,Fri May 05 2023
0b9e1af1-d9a4-417c-bc46-77e348c11b71,6,29,Tue Nov 21 2023
8b5256e3-0af3-4862-8e9f-c14e538dd8a3,97,25,Tue Jun 06 2023
1d9175a2-d37e-4446-819e-136b8323a5ef,81,3,Sat Feb 03 2024
0484db09-5026-4491-ba09-aa2cc32b0967,88,37,Tue Mar 12 2024
f93f2bc4-523c-4e5d-bd2c-2574fae0694b,97,47,Thu Jan 04 2024
34099ea1-a66e-4e62-828c-4221cda9627a,78,32,Fri Sep 23 2022
af0ae515-af6b-451b-b2fc-56b87a14d0a7,3,38,Mon May 23 2022
0aced176-fec6-435a-8ab6-7e7e83e49238,22,17,Fri Jan 12 2024
3eca4c45-2b4e-4b55-a398-149806936b52,31,5,Fri Apr 29 2022
c894eb3e-8a4d-450e-ad04-039402d676db,15,21,Sun Sep 10 2023
381b11c9-4795-4c15-a1c0-aff45cb5b422,47,26,Sun Oct 15 2023
fa16e798-c7bf-47ed-8454-a37c5414c08f,62,17,Wed Aug 30 2023
7e6b9bd4-6c64-499a-bb30-03b9cf5e8019,17,40,Sun Dec 10 2023
2486bcbf-acf0-4ba4-82fe-a448bf042c3c,78,41,Fri Nov 18 2022
242416ef-f221-4deb-b13d-55f851f9acfb,14,21,Tue Aug 30 2022
4cc0d039-8c4c-4e3b-8aea-b38a984e5b15,4,16,Tue Feb 28 2023
9ec77dfa-95b4-49c8-8c08-38b95f385a2a,46,44,Thu Nov 03 2022
8fa2f97f-97c1-4ad4-a17f-b2c3063c7ee8,10,43,Mon Mar 25 2024
3193d00b-6a7c-4fcb-8e45-e496b2440f99,65,36,Sat May 06 2023
76569543-c879-4ae3-803b-335f16438427,20,28,Fri Apr 08 2022
e76f0a5a-ebf0-46b2-91cf-df68fdb23635,48,8,Sun Apr 10 2022
66d876eb-89cf-4415-8a97-dc5a76ed37a3,1,22,Wed May 24 2023
a9556767-511c-4c83-82f0-bc8e69564d89,96,35,Mon Nov 27 2023
2da66d6c-926a-44d1-abe0-1469e688d99c,28,47,Tue Dec 06 2022
a3145d99-cc92-4396-973b-dbc94b6c512e,86,18,Thu Jun 29 2023
14bc97c3-437b-4ff7-93f5-36ade4d80b3c,100,25,Thu Mar 16 2023
d1a3564e-3f3e-4f69-afeb-e695385a711c,49,24,Tue Aug 08 2023
71dc3735-162a-40c8-8f4f-0a817b2b27dc,29,19,Sun Feb 18 2024
2939e0ad-f325-4ee0-9fe2-58219839492c,48,12,Tue Aug 23 2022
cac2a563-3d00-41ea-bb36-a20e313526c6,82,32,Sat Sep 23 2023
f1157173-6a0c-4a90-a113-552d38941d23,48,34,Fri Feb 09 2024
cb2a13ce-4520-46f9-a989-b1ccdabb4e15,2,5,Thu Nov 24 2022
4aed3a97-896b-4994-9ee2-6c88c745c710,28,26,Tue Oct 24 2023
ab6a2ee9-c360-45e6-a859-6beef67ebcd8,41,16,Fri Jun 30 2023
d8521f51-5d1e-4ad8-b4c6-41c2d0899857,85,10,Sun Sep 10 2023
4372407a-eab8-473f-95ed-d7e67b23f085,41,2,Sun Feb 05 2023
8885126f-fdff-4c30-b2f5-2094c83baf83,70,42,Thu Jan 05 2023
eb9f025e-90c7-40a6-86ca-8a85d40abc5c,64,16,Sun Nov 06 2022
328454ce-dd5e-4e9b-a4a1-f4bb12903158,96,19,Fri May 27 2022
ee00f452-1e21-48a8-b589-931882336862,15,1,Mon Oct 03 2022
601a291e-ef8e-476e-84d9-288be652ec0b,57,25,Wed Nov 09 2022
5c92525b-58f8-4523-8ddb-9569cf29aa9c,21,37,Tue Feb 27 2024
a762f78d-da45-4142-a3b3-cb96252188cf,22,36,Fri Jul 07 2023
c18d5f80-55cd-4481-acf1-1d59612fac5c,10,33,Thu Mar 21 2024
